,ID,station,line,operator,type_sym,type,interchange,agr_area,Com_area,Indu_area,Ins_area,Mil_area,Recre_area,Resi_area,Tran_area,Under_area,Util_area,Water_area,Wood_area,nomx_area,Mix_area,com_lgret_ar,com_mx_ar,edu_ar,pkin_tran_ar,pkin_und_ar,resi_mx_ar,resi_multi_ar,resi_sigle_ar,under_gen_ar,under_trsit_ar,geometry,
301,301,Allegheny,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,0,207785.6682,223589.5119,146706.0858,0,51841.04509,974542.7101,264850.1184,22307.00345,0,0,0,1812443.638,79178.50534,0,68363.26439,62042.40372,0,3581.175672,0,973268.8153,0,18725.82778,0,c(-75.1134266160351, 39.9964885468142)
302,302,Huntingdon,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,0,220524.7589,135453.2749,166130.2449,0,27835.16581,888876.3119,76854.96123,122441.0396,8116.64763,0,0,1594832.295,51400.10974,0,49994.88114,39301.09833,0,1870.687151,0,883044.6956,0,109742.7023,10827.65018,c(-75.1274182924271, 39.9887950873533)
303,303,Somerset,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,0,201360.4506,166844.2846,201731.5412,0,16044.73473,913791.6652,75638.21664,88093.61053,11471.24562,0,0,1619200.19,55775.55865,0,55095.8745,51948.91926,0,0,0,912003.7542,0,88093.61053,0,c(-75.1222737712967, 39.991623676369)
304,304,60th Street,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,7435.055091,173835.2982,5945.330459,128281.5597,0,75137.51689,1142266.231,33914.43562,36673.60206,5285.437047,9622.129724,28619.62927,1580045.651,66970.57422,0,66970.57422,40791.71867,0,1738.276482,0,1131558.898,0,34935.32558,0,c(-75.2407096408004, 39.9619704483485)
305,305,Ardmore Junction,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,4384.083531,91823.07252,0,108563.2959,0,34889.34925,1258401.369,13794.22346,12847.52247,14086.99888,0,27571.50377,1559603.519,6757.899485,0,4255.16465,12576.84519,7349.776195,0,0,440549.6611,815096.4767,12847.52247,0,c(-75.3035194835356, 39.9961759864526)
306,306,Glenside,Glenside Combined,SEPTA,SEPTA_RR,Regional_Rail,2,0,221123.2923,16243.00207,50010.36046,0,67552.98374,1447307.512,49026.04691,1333.80581,0,3046.650441,26622.51261,1839920.469,42345.6973,0,32342.1458,5813.693657,9609.193877,0,0,175760.9502,1258535.261,1333.80581,0,c(-75.1537142929238, 40.1013438811895)
307,307,Fern Rock Transportation Center,Broad Street Line,SEPTA,BSL,Transit_Rail,5,0,159697.1591,23383.76333,222115.5024,0,125048.7715,938544.6226,172587.8181,3928.736027,21794.88277,0,28804.40478,1649168.787,46736.87398,0,46736.87398,44534.42193,25249.12114,0,0,754646.3628,159226.1683,3928.736027,0,c(-75.1368235524688, 40.0418298570386)
308,308,Church,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,0,357293.0889,224742.3531,133563.9281,0,78740.30709,625473.7417,67928.86391,48085.38621,114038.3476,22177.14907,26462.32621,1632832.683,65672.80886,0,59627.01727,51382.04007,12694.26972,0,0,616783.1513,6284.471483,48085.38621,0,c(-75.0890847695248, 40.0104226625642)
309,309,Hunting Park,Broad Street Line,SEPTA,BSL,Transit_Rail,,963.8913425,182561.851,94069.43171,154932.4269,0,440699.6104,695552.9053,27407.01287,72404.82704,8437.563795,0,12805.98228,1664799.099,25036.40321,0,23858.22204,57373.32989,0,0,0,693293.4055,0,72404.82704,0,c(-75.1492977323284, 40.0179678398902)
310,310,Hughes Park,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,7395.684785,432254.9353,222565.7704,19662.3319,0,71651.40622,569404.9104,924325.3374,137627.3512,2657.071406,2818.739477,97602.82515,2355010.462,132955.9013,0,0,0,0,0,0,155754.0496,398970.3712,107993.8811,0,c(-75.3489040475582, 40.081239190804)
311,311,Warminster,Warminster Line,SEPTA,SEPTA_RR,Regional_Rail,,0,284226.5747,418621.9902,57770.77597,0,23836.7649,555426.4758,46961.08017,161228.8898,105011.9881,0,80347.01028,1692546.174,40885.3763,51852.14569,0,0,30126.13015,0,0,136537.64,378242.5938,120966.128,0,c(-75.0890975808459, 40.1951158802669)
312,312,Wynnewood,Paoli/Thorndale Line,SEPTA,SEPTA_RR,Regional_Rail,,0,129259.0478,0,34822.09242,0,97584.30385,1436502.607,54733.90641,36092.3425,2651.897632,0,176792.9268,1956472.681,11966.44357,0,0,0,7645.771742,0,5934.971712,204937.9751,1203544.078,17660.07373,18432.26877,c(-75.2731184765242, 40.002825783544)
313,313,Wyoming,Broad Street Line,SEPTA,BSL,Transit_Rail,,963.8913425,167544.6938,26342.98097,88865.65846,0,157453.097,845278.1559,78760.46414,163662.6496,34373.69331,0,9132.389778,1532311.279,40066.39518,0,39220.47528,17611.80456,600.7960551,0,0,842398.5242,0,163662.6496,0,c(-75.1478556233418, 40.0245622801973)
314,314,City Hall,Broad Street Line,SEPTA,BSL,Transit_Rail,,0,834210.1174,0,411659.8248,0,70903.95754,247380.6342,3043641.286,48413.65193,2718.755425,0,0,4489719.031,169209.1961,0,136375.8724,87395.73873,497.3138822,0,23259.11765,219824.5003,0,12290.01903,36123.6329,c(-75.1641417412989, 39.9524594393105)
315,315,5th Street,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,0,568606.0496,16512.92482,347231.3365,0,193681.2949,357774.329,14319.9031,36742.39389,2793.787315,0,0,1328298.611,209363.4077,0,175681.6104,30303.40748,497.3138822,1150.291185,15402.13867,308016.0513,0,24758.09713,10834.00558,c(-75.148948934779, 39.950487596152)
316,316,Providence Road,Route 101 Trolley,SEPTA,Trolley,Trolley,,0,279021.368,0,93605.55118,0,37399.66657,1140163.148,307578.7614,17983.97271,1609.423879,0,46497.13763,1913403.277,10455.75238,0,9715.493209,9313.395412,1894.04667,0,0,203479.7604,910761.1215,12618.5739,5365.398813,c(-75.3807186463167, 39.9167202091326)
317,317,Levittown,Trenton Line,SEPTA,SEPTA_RR,Regional_Rail,,9577.889067,418853.7893,304474.3998,53760.78235,0,77385.59187,313938.3217,338634.5395,144134.7285,100117.0296,2209.830942,189889.5135,1848002.645,104973.771,28581.19702,0,15458.60497,18355.50018,0,0,37423.38058,267640.3008,141025.1819,0,c(-74.8170164354202, 40.1402588400636)
318,318,Lombard-South,Broad Street Line,SEPTA,BSL,Transit_Rail,,858.2309471,408973.3467,6949.724377,205859.4526,0,51399.89837,928375.6345,0,36725.93024,8631.984034,0,0,1536340.204,111433.9975,0,88219.29798,73713.94442,0,3102.304245,16397.04853,894114.1775,0,26493.43102,7130.194973,c(-75.1654004663232, 39.9441472657926)
